Time,Discharge,Season,Temperature_C,pH_Level,Water_Quality_Percentage
1013,72.68373679,Winter,26.56384447,7.048755587,74.15913473
50,355.0840172,Autumn,19.1157153,6.878014337,39.02096432
3100,333.4605251,Winter,21.16881848,7.177763251,44.32615552
3533,105.6351243,Summer,34.92799631,7.026067993,74.91023006
3367,431.7140434,Spring,-2.001598261,8.49671732,34.6913736
3368,200.7128815,Summer,3.920392941,6.824393432,39.93296589
2826,146.328294,Summer,11.31583749,8.199459069,58.78595631
1430,76.24956177,Spring,8.911296122,6.282179461,37.89211118
1792,133.1573895,Autumn,-4.134177546,8.854189117,64.06334836
2861,11.11125792,Spring,-1.328895741,7.866949912,46.23730329
1636,291.6704205,Summer,22.23813166,8.120155731,61.23046525
3476,421.1311501,Summer,30.17297853,6.894117996,52.74659748
3417,274.5353267,Autumn,15.56908045,7.236289706,52.21142586
1645,109.7150536,Spring,16.56764318,6.671335159,48.85802986
2467,16.93122219,Summer,5.203737313,8.797608257,57.80613009
1205,107.3925738,Winter,25.71505455,7.464313341,65.98082066
3030,208.1191019,Summer,25.07178349,7.891344347,70.82346245
2872,379.8297532,Summer,18.53462757,8.202816092,55.96928506
3072,94.00264198,Autumn,3.50657146,7.113318273,47.33799515
1854,359.9237475,Winter,-1.119271271,8.160304964,37.43330291
566,433.4800408,Summer,-2.430456966,8.027977469,33.52121385
2418,227.0280294,Summer,18.70784267,8.116978002,57.39046366
935,410.7338526,Winter,28.00141277,7.467689701,47.0526677
1934,277.3732083,Spring,29.33321727,7.148812147,61.04161255
2708,318.5817095,Spring,13.54488297,6.666246565,30.83359008
3502,263.1866023,Summer,26.37085197,8.473879058,64.04016433
3016,231.6400411,Summer,32.87520785,7.82505014,78.37286373
1332,117.4032555,Spring,6.0068045,7.333056588,48.53778238
3208,151.6667103,Autumn,10.91841386,8.83198772,65.29906339
201,145.0560625,Winter,32.2591597,6.143516438,60.24200083
3507,281.6881366,Winter,8.529238693,8.550515836,51.60873855
2360,60.06485114,Autumn,31.55505161,8.992747779,99.01263575
116,458.4041662,Autumn,34.24179449,8.660826333,60.80273311
936,360.3555071,Autumn,21.47242914,8.431309757,51.40025711
574,200.7826709,Autumn,27.67561158,7.12291798,57.18703552
2291,79.39620985,Autumn,24.98182257,6.693942547,63.61015
536,441.0078856,Autumn,22.9813703,8.204551561,62.60453978
1625,411.9066672,Winter,7.277242919,6.913726099,31.02189359
2122,360.8886042,Autumn,-2.716226484,6.528119046,18.83544246
385,135.846369,Spring,8.722069301,8.359577661,58.77746663
3281,201.2830741,Autumn,21.67743941,6.937630957,47.31574617
474,51.4638514,Autumn,-0.898832071,8.743325188,61.02919339
417,94.60085841,Winter,-4.523280681,8.521897934,60.14811915
2394,391.530017,Winter,0.587694904,8.542920989,36.31754397
3600,357.5478556,Autumn,23.62943706,8.314709178,57.53738178
2687,296.7835329,Winter,33.91174807,8.642644271,76.39087878
938,447.8737903,Summer,34.32258798,8.417240677,69.64838525
954,291.6749323,Winter,14.75916597,7.807534091,50.8951172
875,233.5373032,Winter,29.77409204,6.887468156,64.19543484
762,170.2513361,Winter,24.47305823,8.66462758,75.76760772
1202,470.230208,Winter,15.04160948,8.521810868,45.84654216
1205,41.44945922,Spring,17.91042132,7.418637967,65.76551366
663,465.4505973,Spring,0.489085865,6.117236058,5.991307057
24,413.3746585,Spring,32.50645842,7.915631182,70.58338034
1990,65.05196928,Autumn,9.077190829,6.151790561,45.78918971
1203,282.5356804,Autumn,12.84597026,8.778839886,53.19818375
709,433.2873361,Summer,21.86640924,8.88489377,56.00942933
3572,285.9474009,Spring,8.356098861,6.568470438,34.68843752
1879,453.6091908,Autumn,5.17036644,8.029168134,34.15021541
1184,471.49761,Winter,20.24197573,6.276807014,31.21241272
2224,211.2500226,Winter,-4.000636709,8.188550786,39.2390037
284,188.7190993,Spring,23.82900448,7.041862998,60.20642386
62,468.1669449,Summer,15.5609348,8.043150335,42.05896042
1002,337.6025166,Summer,19.23014922,7.118629528,47.97308775
661,58.09973841,Winter,20.27520637,6.436702529,60.02010464
2713,21.24164544,Summer,16.08200626,7.218329942,70.03104992
2203,282.3580626,Spring,18.3013511,6.33802058,37.15256217
1492,465.0924656,Winter,22.35152804,7.730649825,46.69986774
3120,422.1399263,Autumn,25.12475389,6.122854596,29.91503173
966,337.9562885,Autumn,24.09809565,7.581959039,63.77962254
848,69.64401286,Summer,29.78465831,8.659105941,77.3602876
1107,127.1902687,Winter,2.577737327,8.51361981,63.50214877
3432,437.7680622,Winter,11.04591878,8.648345099,46.73489268
688,91.4853376,Autumn,32.91184264,8.766146406,92.22117265
147,139.2918602,Winter,10.86362298,6.313583664,39.79656782
341,64.88736553,Winter,-0.005196924,6.386241609,35.09411911
2523,338.0865049,Winter,16.01780505,7.671020419,50.38331083
1086,471.9967545,Summer,-0.620361098,8.681918005,24.68584594
1724,134.557119,Winter,3.114129549,8.92304837,56.02196705
1383,237.7557633,Spring,34.93275026,6.138785752,52.83386819
2608,317.2064359,Summer,16.65450554,7.067322253,45.52542743
326,499.7331775,Winter,6.362335562,6.638682764,17.75486716
1792,52.49355169,Winter,34.79099818,8.267897547,92.45232509
1759,249.3355427,Spring,33.66235674,7.920581606,73.75920943
3212,192.6215479,Summer,12.62956164,6.359664094,44.94532441
989,432.9235006,Autumn,5.416124352,7.450566202,25.22603264
2262,238.0362687,Autumn,28.53598552,8.056321567,70.13164892
2482,55.57766454,Summer,23.62482868,8.337016182,84.23677948
951,317.2486302,Winter,22.4776574,6.060158129,43.57632938
722,385.4132311,Winter,30.72454965,8.671408722,61.94472755
3389,1.540337708,Autumn,22.57668535,7.707844149,69.47884009
2079,429.492447,Autumn,6.351917722,8.435727345,39.52691925
2717,93.0928977,Autumn,22.75452648,8.42381409,75.26126525
2332,276.0794754,Spring,7.232540451,6.569557981,31.0131475
3376,207.9571706,Autumn,25.36955919,6.330516361,55.17518163
428,359.8549429,Spring,19.78991418,8.163861807,56.29463443
1500,185.6436912,Summer,-1.903537921,6.469280756,28.3578699
285,434.894612,Winter,15.5134145,8.549812474,53.27899091
3215,365.2751308,Autumn,8.732038768,8.178568452,48.9699722
3495,323.8918142,Winter,8.142825309,8.525476093,33.68783655
3090,398.1406737,Winter,19.0902521,6.897038039,37.22919699
2065,377.0361152,Autumn,7.892992979,6.949794181,25.33292427
768,18.06574359,Autumn,26.07574993,8.013664669,82.53437921
2637,197.4277035,Summer,-2.16834256,6.094337865,19.58151529
1394,465.4105679,Spring,21.4155301,8.179490239,50.67338804
3246,62.94956207,Spring,27.36779215,8.507349213,87.96104006
3057,368.5745656,Winter,21.9132676,7.24549076,44.23827058
193,487.2984465,Autumn,14.8891678,8.29463649,45.41330635
2549,26.19409466,Summer,33.01228055,6.523832751,79.46384662
987,341.1287209,Summer,6.997539592,6.966781181,35.33537697
1136,234.1302552,Summer,-4.233284499,8.922914889,38.01817634
2161,289.6297102,Summer,12.27957486,8.958984521,58.0489799
3293,42.76213411,Summer,-3.679522564,7.537815159,45.8996968
1701,21.59917524,Spring,33.1574701,8.802809374,97.70200989
946,333.4666436,Spring,3.39672183,7.568192034,32.79332641
830,411.672384,Spring,26.55708096,6.874764384,42.40320968
1920,391.0294659,Autumn,25.98288333,6.800697864,45.86381105
3335,271.9484834,Winter,3.709155987,8.788517116,44.84760862
2972,50.02342389,Summer,19.84906122,6.517339167,62.51942261
54,344.0534175,Autumn,-3.076841261,7.738897375,37.99138807
799,121.0202529,Summer,14.34298343,7.666575204,60.72787998
777,455.5432445,Spring,-4.414114909,8.218865054,24.25958628
1481,419.1488532,Autumn,31.84575521,7.497728723,61.39095744
1901,354.7205452,Spring,34.04344097,6.816856982,59.7962021
2209,474.4280933,Summer,3.891310666,6.508189499,14.09403779
3451,15.80776857,Summer,3.324241384,7.862456411,55.76251246
2134,368.1265925,Winter,25.14880706,8.156972271,56.59941354
54,165.1883654,Summer,5.135175953,7.708563836,48.12815278
3547,453.0423363,Spring,30.80306237,8.215053831,62.28557999
1823,133.4109308,Summer,17.95716544,6.424563607,45.29033746
1201,362.455764,Winter,9.03110492,8.647410585,43.3894851
3462,438.8357451,Winter,28.30774985,7.747186525,47.83045429
3420,20.92424351,Spring,14.73626802,6.380531781,54.36192294
3079,198.884025,Autumn,31.46531655,7.385775613,68.35185592
832,381.1782851,Summer,32.12056947,8.534375214,69.20467467
312,227.5139529,Winter,1.616806085,8.69268658,52.21813442
2806,133.6995896,Summer,-4.907063755,6.793948515,25.477701
1858,109.9806939,Summer,34.35723761,8.133797474,78.78186518
2007,65.84598163,Autumn,31.24550145,6.299955742,66.50865677
2006,428.579067,Winter,-2.782190572,6.100637614,0
2490,287.7201661,Summer,28.32137056,7.681196861,61.59146518
1790,38.284834,Winter,13.3121973,8.084482738,79.20717137
327,191.3519038,Spring,5.358464201,8.387360194,46.01232015
3125,183.930052,Spring,30.14986095,7.020648715,62.18499105
2808,90.95142144,Summer,2.866689296,6.019576231,21.96254475
3310,217.810262,Winter,32.89199998,7.438557711,68.06116619
3300,166.1164728,Summer,3.224859508,6.047560636,38.53556343
2626,170.9676724,Winter,19.54732751,6.275953532,49.37442238
3122,369.5393762,Winter,3.923453381,6.980067068,23.45807537
3054,111.7093664,Autumn,16.8267466,7.311516149,69.15144871
1287,320.9657934,Autumn,22.3590052,6.838408324,37.76952819
3489,285.367747,Autumn,2.609117233,7.7455958,40.20072623
2143,284.0894469,Summer,15.83543131,6.166049368,35.75578677
1111,331.5373723,Autumn,13.76238978,6.433739131,31.95260216
3149,274.2361799,Autumn,-2.158503144,8.085775202,41.26839261
1311,439.6396319,Spring,27.73231271,6.426422561,34.69987067
3191,337.822488,Winter,8.427296026,7.919325605,43.90928312
2861,273.5269294,Winter,17.9832879,6.164053862,39.1240114
2538,414.8985838,Autumn,15.5913694,7.222146837,33.55395439
451,303.1126678,Winter,15.53042018,6.53222841,47.40067204
1523,145.6430095,Spring,-0.711104232,6.328908848,27.8999674
164,103.6267496,Spring,11.93928037,7.701098351,57.04475559
181,76.24866005,Autumn,13.09467037,8.785007316,66.25461126
2516,449.7376608,Spring,24.34571361,6.164361144,33.17198297
909,355.0967024,Winter,28.60075328,7.264662745,66.62328138
2782,468.6954812,Summer,16.79929112,8.122606313,43.64215158
822,301.6855737,Winter,-1.528681837,7.388063495,31.82187745
943,236.7531007,Summer,4.473978824,8.419487838,54.21807641
2001,29.95227284,Autumn,1.597361074,6.538935948,39.26261978
2054,335.8539765,Summer,-0.015397472,8.878782615,41.57230735
329,291.146159,Spring,9.635971945,7.155487883,41.07078095
774,495.1054259,Winter,4.175740086,7.024708899,18.48125849
2198,119.655473,Summer,3.732124472,8.623817384,56.14021203
3156,265.4156039,Winter,-2.812273017,7.691601096,37.86012072
146,325.5135718,Autumn,-4.293198208,7.549333026,26.29793085
3452,322.3311283,Autumn,-0.889270294,8.180933759,42.63510508
914,280.6906421,Spring,1.887899177,7.739502715,36.96913623
1571,388.4863124,Autumn,12.23934915,6.487546934,22.19657331
1308,102.5701066,Summer,15.42081045,8.022592869,47.37747838
2747,362.8410374,Autumn,0.623676727,6.400406638,8.630028007
81,309.9053123,Spring,11.99133366,8.417573116,44.25017785
513,448.0479484,Winter,8.669953693,8.969209793,47.81756117
1920,423.6125001,Winter,2.33694574,7.132162875,18.35853672
2862,157.6420049,Autumn,-4.726370074,7.334267695,24.26610776
2756,138.1910388,Summer,13.68071466,6.139300966,41.1114739
1939,490.8284966,Spring,22.42606997,6.041199564,22.95723612
3594,263.6798639,Summer,4.051093366,8.764258005,53.19337067
745,453.2198399,Spring,0.272273196,6.385872181,14.08837061
3070,82.02412379,Autumn,30.48170978,7.337336243,76.67621838
1409,321.4451755,Spring,6.0009909,8.446063872,33.38386907
706,404.9491077,Spring,3.944504792,8.66795628,41.5519495
470,473.7028853,Autumn,29.28387758,7.558193056,50.84469779
3190,168.7363365,Summer,27.68428397,7.695097575,63.42340758
395,362.5180868,Autumn,12.93385882,8.009051917,35.58651082
1555,269.4526232,Spring,14.56955446,8.88414741,61.71888305
2308,30.40840014,Autumn,3.709948193,7.808009883,60.28658839
804,345.0308687,Spring,-1.867933181,7.678425778,16.28521757
933,345.0792695,Autumn,17.93727301,6.043602406,28.48478407
1279,465.3103417,Winter,-1.066203136,6.242849106,9.056520346
1757,248.7064918,Winter,12.97098188,7.73151488,55.98942093
904,115.2024353,Autumn,32.61988794,8.808721163,87.27725454
3297,22.37745534,Summer,33.11337557,8.600074045,100
1076,207.8795291,Spring,4.573291462,8.947736769,47.61180926
2987,151.0281584,Winter,19.9645368,7.583502113,51.66407222
1890,380.5680442,Summer,13.96305056,8.363792815,54.86132407
1523,177.1984556,Spring,30.0274051,8.521200994,67.89399812
3577,474.540691,Winter,5.857234571,7.944094972,34.12026131
2901,481.1588705,Winter,-4.851903727,7.016249713,9.929614012
1387,310.4922042,Autumn,1.502448237,7.409935304,27.44821958
1303,464.3372775,Spring,8.980912047,8.573751217,39.72462375
592,380.4510868,Summer,7.628845191,6.895643778,22.29064524
2761,273.4751345,Summer,26.65451676,8.771229394,71.39705815
3229,90.23593692,Summer,22.22242665,6.689419024,58.79277932
2679,229.353112,Spring,6.982252785,8.248549245,48.62784135
2106,280.4811442,Summer,13.30975269,7.891677703,47.47543396
127,431.9943942,Summer,-1.177635842,8.248798323,31.64626993
735,240.7185549,Summer,30.92585779,7.312042717,72.91691234
2768,448.8475689,Autumn,32.41699298,8.797923188,67.16461624
3186,337.2070546,Autumn,34.19214142,7.897416607,72.05784627
3280,68.58583162,Spring,29.74211323,6.864887414,64.46010421
2573,497.4911865,Spring,1.958435508,7.915365212,19.57329099
520,263.6636071,Summer,-3.152140672,6.860447242,26.86883643
2599,195.9899624,Autumn,18.1838691,6.880897175,49.06283303
236,329.5909709,Winter,31.50420108,7.198795535,64.37551675
1304,54.53576766,Winter,2.094054466,8.557291253,66.03023327
3430,318.3056695,Summer,-4.718283415,7.500893623,30.36258517
3272,249.1681766,Summer,27.21984184,8.036702527,71.74518534
1781,203.3963676,Autumn,-1.928172629,7.175903221,15.47832236
1301,476.5147086,Autumn,11.54824128,6.790816319,28.06500318
3306,261.3176044,Autumn,22.15549349,8.863920482,74.45715499
2541,109.636828,Spring,4.471903418,7.810743741,44.6403809
2051,229.5358433,Spring,-1.641497462,8.801854016,47.64918496
2713,459.7017635,Summer,25.80084914,6.610239007,34.09870029
441,88.13012612,Spring,20.2070034,6.440682492,59.4610526
2076,107.0571236,Autumn,34.53961938,8.567468721,84.05413481
3180,6.613480922,Autumn,8.772321333,8.042751638,59.84924501
2657,7.193605693,Spring,-2.529504548,6.559735498,35.29254989
804,414.7128743,Winter,24.37400141,6.808079102,53.81328777
74,366.0880912,Summer,15.86933675,8.401991825,57.95648276
2885,177.5850241,Winter,3.528157256,7.36160586,49.54008889
3217,349.1857475,Summer,26.26915956,8.01162152,51.38475881
2175,197.6634426,Winter,3.150219434,6.955056066,29.4754352
2089,476.4531083,Spring,5.426466193,7.143689858,29.94399295
1379,483.5296354,Summer,-1.298857825,8.972137676,25.60288881
40,196.4576085,Summer,10.97729116,6.742851262,38.24680527
2981,427.125531,Summer,11.75716896,7.519369131,46.58949343
2081,386.5672119,Autumn,15.58247161,8.53320703,47.9130459
3088,155.0689686,Autumn,23.35857068,6.717669641,47.12843282
1700,116.0967105,Winter,31.24403715,7.24564127,71.99236702
3224,229.1715017,Spring,0.509363956,7.845273862,31.30239949
3045,390.6962854,Autumn,-2.826076066,7.443564454,29.32729779
1401,480.0878756,Summer,-4.258750656,7.3785068,11.21383179
587,381.8131765,Autumn,0.744855123,7.087529194,18.2077833
1622,427.6179718,Spring,21.31797943,7.759938983,48.41094253
341,301.5718467,Autumn,24.09908312,7.873118094,57.72738224
2074,417.7203746,Summer,26.46022854,7.959868623,57.27027314
3358,392.2319869,Winter,4.748328476,6.211104324,20.89727936
645,188.5550724,Summer,7.23579253,7.893102527,48.76635792
730,276.039952,Spring,14.32538582,8.859711536,55.57040559
167,402.3960857,Winter,-2.472676126,7.622958707,28.24142069
609,23.12376142,Autumn,19.44566093,8.145801248,71.07267059
2315,404.0588332,Autumn,34.34940135,7.670196923,57.48064849
1772,89.02627321,Autumn,9.432252455,8.564221856,65.4615474
2040,257.3903402,Winter,25.113899,8.788749284,62.94423173
2868,404.1568922,Summer,15.00135662,6.552659698,33.21326618
454,126.985157,Winter,0.112473774,7.31058011,41.56336666
2953,122.9791389,Winter,18.28949795,7.177146303,63.29565973
1708,201.4419228,Spring,6.994970738,7.21564537,39.55180989
3472,447.3319345,Winter,-3.623871662,6.376572544,14.88098935
2969,0.32134644,Autumn,20.3971892,8.440847178,82.4642654
3028,450.70141,Summer,29.35729397,6.107298729,38.24272562
3547,76.98813162,Summer,8.790790676,7.584679823,64.10296985
701,495.0441794,Summer,10.61182189,7.985635164,36.23361537
2681,477.4280118,Autumn,30.64086732,6.622408314,40.62360563
3629,247.3881273,Autumn,27.54435253,8.717550576,75.52750311
1599,256.4088519,Autumn,23.59811294,8.515647621,65.69921853
129,240.8265152,Autumn,4.95188255,7.413251188,41.49078546
3067,317.7582785,Autumn,31.4086662,7.233446797,66.29326853
1845,45.45177895,Winter,1.176630302,6.709703776,40.48790805
1386,16.40571238,Autumn,20.07082078,8.189979674,76.46205644
2866,28.94569392,Autumn,-3.847952778,6.395231399,37.32862311
692,222.2382381,Autumn,20.74879225,8.040713262,68.7732293
3363,137.8464148,Autumn,6.085774075,8.527370958,55.83456209
1394,311.0575772,Summer,12.98707909,6.685414728,37.02316133
793,496.2219005,Autumn,8.810582082,8.599282209,44.04005153
28,193.2229542,Winter,1.91027025,6.099969598,27.93390453
148,286.9632429,Winter,19.8792316,8.738362156,55.75631151
1319,207.8603876,Winter,30.27902221,6.355086684,61.27477975
2058,423.6511067,Spring,33.36336969,7.937277534,64.95161693
3583,451.1279781,Summer,2.693854526,6.750247407,21.06563484
2723,438.6900705,Autumn,23.69491096,8.509657174,51.52597432
1136,487.1886821,Spring,21.57357466,7.536901083,43.47166351
186,13.85684065,Autumn,8.735111583,6.405723574,51.16459435
2854,419.9240995,Spring,-4.236032026,7.712974714,18.26966147
2791,375.9109093,Spring,22.59164989,7.223647831,44.17041467
1250,114.4243353,Winter,32.81979442,7.98434345,85.13286897
1333,478.1644147,Winter,20.28480488,8.645709854,49.7296276
